drift,boundary_separation,starting_point,rt,choice
-1.624272108078003,1.270909309387207,0.44353652000427246,0.07607607543468475,0.0
1.8113212585449219,1.700592279434204,0.37119755148887634,0.5325325131416321,1.0
-1.1342694759368896,0.9981268644332886,0.39791786670684814,0.20420420169830322,0.0
-0.17623281478881836,1.808809518814087,0.6330207586288452,0.2322322279214859,1.0
-0.12575078010559082,1.3624175786972046,0.5503674745559692,0.14814814925193787,1.0
-1.1182584762573242,0.7327397465705872,0.6489650011062622,0.22422422468662262,0.0
-0.4774208068847656,1.995104432106018,0.5377926826477051,2.0060060024261475,1.0
1.5958888530731201,0.7139588594436646,0.32435303926467896,0.22422422468662262,1.0
1.1297671794891357,1.771899938583374,0.6917562484741211,0.06406406313180923,1.0
-0.6642999649047852,1.9194363355636597,0.3016802668571472,0.17617617547512054,0.0
-1.9146699905395508,1.737582802772522,0.685538649559021,0.5125125050544739,0.0
-0.9851887226104736,1.7369173765182495,0.4053128957748413,0.2522522509098053,0.0
-1.9755151271820068,1.9927877187728882,0.3598880171775818,0.3723723590373993,0.0
-1.0477416515350342,1.5666961669921875,0.5723990797996521,0.4164164066314697,1.0
-0.09500551223754883,1.2000354528427124,0.4458348751068115,0.3203203082084656,0.0
1.2369589805603027,0.7519576549530029,0.48710739612579346,0.056056056171655655,0.0
-1.3644118309020996,1.9707860946655273,0.6645609140396118,1.9259259700775146,0.0
0.9205150604248047,1.583864688873291,0.34438955783843994,1.8618618249893188,1.0
-0.8595390319824219,1.9715242385864258,0.30234310030937195,0.2322322279214859,0.0
0.5933213233947754,1.2532145977020264,0.6336547136306763,0.10010010004043579,1.0
-0.5653631687164307,0.8946879506111145,0.5788978338241577,0.0800800770521164,1.0
1.381594181060791,1.8310835361480713,0.36166688799858093,0.34034034609794617,1.0
-0.12636017799377441,1.6249969005584717,0.4220147430896759,0.304304301738739,1.0
0.05554628372192383,1.549466609954834,0.6142204403877258,0.2122122049331665,1.0
-0.6418561935424805,1.8992865085601807,0.5179727077484131,0.8408408164978027,0.0
-0.4973876476287842,0.7211475372314453,0.6055163145065308,0.16816817224025726,1.0
1.3475816249847412,1.5223889350891113,0.5792934894561768,1.4174174070358276,1.0
-1.0835614204406738,1.075605869293213,0.4571390748023987,0.8568568825721741,0.0
-0.9034039974212646,1.4225736856460571,0.6769586801528931,0.24024024605751038,1.0
1.1079556941986084,1.0417900085449219,0.6474961042404175,0.3003003001213074,1.0
-1.4552276134490967,1.3569211959838867,0.3167167901992798,0.048048049211502075,0.0
0.42482566833496094,1.815349817276001,0.6881763935089111,0.4924924969673157,1.0
-0.7435381412506104,1.9764156341552734,0.3219086825847626,0.22422422468662262,0.0
-1.8035814762115479,1.1570671796798706,0.4871571362018585,0.3723723590373993,0.0
1.6809792518615723,0.6398669481277466,0.31978482007980347,0.16416417062282562,1.0
-1.626824140548706,1.4876446723937988,0.4768258333206177,0.48848849534988403,0.0
-1.1637675762176514,0.8412326574325562,0.38803571462631226,0.3923923969268799,0.0
-1.2354819774627686,1.7565646171569824,0.3561520576477051,0.2602602541446686,0.0
-0.12425589561462402,1.7362276315689087,0.31676429510116577,0.25625625252723694,0.0
-0.6824491024017334,1.979984998703003,0.3100048005580902,0.9209209084510803,0.0
1.9938807487487793,0.6150179505348206,0.3032236099243164,0.10010010004043579,1.0
0.5893142223358154,1.9701271057128906,0.635269045829773,3.6116116046905518,1.0
1.6373121738433838,1.007535696029663,0.6946901082992554,0.11211211234331131,1.0
1.43735933303833,0.7215781211853027,0.6151871681213379,0.10010010004043579,1.0
1.8533644676208496,1.0673367977142334,0.688691258430481,0.11211211234331131,1.0
1.7305240631103516,1.6941388845443726,0.5713802576065063,0.5525525808334351,1.0
-1.7930817604064941,1.59306800365448,0.6746043562889099,0.5725725889205933,0.0
-1.8453819751739502,1.067188024520874,0.3232407867908478,0.0400400385260582,0.0
-0.5080595016479492,0.8994157910346985,0.352577269077301,0.2922922968864441,0.0
1.0623745918273926,0.6764800548553467,0.4102395176887512,0.10410410165786743,0.0
-0.29681825637817383,1.8094167709350586,0.4936162829399109,1.3293293714523315,1.0
0.5440993309020996,0.7550201416015625,0.4710084795951843,0.0800800770521164,1.0
1.894632339477539,1.9926759004592896,0.5152051448822021,0.20020020008087158,1.0
1.2915713787078857,1.8818145990371704,0.3183252513408661,0.38038039207458496,1.0
-1.1679399013519287,0.647821307182312,0.4652503728866577,0.2322322279214859,1.0
1.1486077308654785,1.038669228553772,0.3523971736431122,0.3923923969268799,1.0
-0.329357385635376,0.5733399391174316,0.4443548917770386,0.028028028085827827,1.0
1.7994697093963623,1.5222182273864746,0.6338644027709961,0.9049049019813538,1.0
-1.893310546875,1.3197814226150513,0.3368772864341736,1.1251251697540283,0.0
0.05473184585571289,1.0194940567016602,0.4005061984062195,0.1601601541042328,1.0
-0.2188553810119629,1.5408823490142822,0.6746522188186646,0.10010010004043579,1.0
1.1510004997253418,1.5240036249160767,0.5730509757995605,0.1601601541042328,0.0
-0.3644747734069824,1.366005539894104,0.6768573522567749,0.08808808773756027,1.0
-1.7452952861785889,0.6332566738128662,0.5988540649414062,0.01601601578295231,0.0
0.803351879119873,1.5726419687271118,0.599123477935791,0.38838839530944824,1.0
1.4177229404449463,1.3080998659133911,0.30267488956451416,0.3523523509502411,1.0
1.8085815906524658,1.4298709630966187,0.3617633879184723,0.18818819522857666,1.0
-1.8312067985534668,0.5340703129768372,0.5008111596107483,0.036036036908626556,1.0
0.537247896194458,1.5191417932510376,0.33893951773643494,0.16816817224025726,0.0
0.5896115303039551,1.2373719215393066,0.5201305747032166,0.4724724590778351,1.0
0.3404359817504883,0.797260046005249,0.38769638538360596,0.028028028085827827,0.0
0.38736629486083984,0.9753099679946899,0.43230903148651123,0.11211211234331131,0.0
-1.2547199726104736,1.4871703386306763,0.6618812084197998,0.4044044017791748,0.0
1.552161455154419,0.6580988764762878,0.5126957893371582,0.12012012302875519,1.0
-0.09903812408447266,1.0307936668395996,0.4310052692890167,0.09209208935499191,0.0
1.040379524230957,1.81168794631958,0.5269449353218079,0.11611611396074295,1.0
-0.717703104019165,1.8314608335494995,0.4680730104446411,0.6926926970481873,0.0
-1.268437147140503,0.6911078691482544,0.659912109375,0.2122122049331665,1.0
-0.11699438095092773,1.1798489093780518,0.5102270841598511,0.6006006002426147,1.0
1.5626108646392822,0.6354951858520508,0.4615292549133301,0.22822822630405426,0.0
-0.9195821285247803,1.960521936416626,0.3928978443145752,2.578578472137451,0.0
1.1605842113494873,1.4257460832595825,0.3008338212966919,0.42042040824890137,1.0
0.878082275390625,1.6988368034362793,0.5876662731170654,1.1211211681365967,1.0
-0.7633798122406006,1.7331598997116089,0.5852426290512085,0.5965965986251831,0.0
0.9847657680511475,0.9577876329421997,0.46210551261901855,0.24024024605751038,1.0
-1.8161795139312744,1.579893708229065,0.45048171281814575,0.2522522509098053,0.0
-0.9370236396789551,1.5048476457595825,0.6854628324508667,0.4524524509906769,1.0
-0.09202313423156738,1.5750890970230103,0.6423996686935425,1.0810810327529907,0.0
-0.9576177597045898,1.6826586723327637,0.4052162170410156,0.16816817224025726,0.0
1.490231990814209,0.9575031995773315,0.5683339834213257,0.12412412464618683,1.0
0.6366763114929199,1.3834681510925293,0.358367919921875,0.38038039207458496,0.0
-0.5619440078735352,1.5677423477172852,0.4276692271232605,1.6736736297607422,1.0
-1.6484613418579102,1.1448060274124146,0.49515026807785034,0.2522522509098053,0.0
-0.67283034324646,1.899612545967102,0.5236843824386597,0.6046046018600464,0.0
-1.2832186222076416,1.601890206336975,0.698365330696106,0.32832834124565125,0.0
1.440054178237915,1.9811557531356812,0.40590900182724,0.5165165066719055,1.0
-0.23984193801879883,1.1093822717666626,0.6941331028938293,0.2522522509098053,0.0
-1.7541368007659912,1.1454042196273804,0.5188453197479248,0.35635635256767273,0.0
0.22053003311157227,1.138851523399353,0.31915417313575745,0.10010010004043579,0.0
0.8362925052642822,0.711787223815918,0.6606448888778687,0.23623622953891754,0.0
1.5381114482879639,1.5105185508728027,0.4361898899078369,0.5805805921554565,1.0
1.1655645370483398,1.6765055656433105,0.5918925404548645,1.6256256103515625,0.0
1.9848508834838867,1.308870792388916,0.47961241006851196,0.2602602541446686,1.0
0.6790368556976318,0.6204322576522827,0.5417259335517883,0.024024024605751038,0.0
0.23672842979431152,0.9489330053329468,0.6935817003250122,0.28828829526901245,1.0
-1.6524736881256104,1.2880289554595947,0.6020362377166748,0.10410410165786743,1.0
0.4123573303222656,1.6533915996551514,0.43500328063964844,0.1321321278810501,0.0
1.6057689189910889,1.0746188163757324,0.3948306143283844,0.10010010004043579,0.0
0.46944546699523926,1.6604206562042236,0.37152525782585144,0.6046046018600464,0.0
-0.16043782234191895,1.6285436153411865,0.5003699660301208,1.2652652263641357,0.0
0.59767746925354,1.9142084121704102,0.5456478595733643,0.9649649858474731,1.0
-1.4011297225952148,0.6667763590812683,0.5950242280960083,0.20420420169830322,0.0
0.5630044937133789,1.5318145751953125,0.3480353355407715,0.11611611396074295,0.0
1.6677532196044922,1.157238245010376,0.6628294587135315,0.056056056171655655,1.0
1.3706974983215332,1.845643162727356,0.44698601961135864,0.30830830335617065,0.0
0.3734283447265625,1.2028605937957764,0.6103482246398926,0.5165165066719055,1.0
1.468768835067749,1.1757431030273438,0.4981068968772888,0.11211211234331131,1.0
-0.8634943962097168,1.7583032846450806,0.5459796190261841,0.3963963985443115,0.0
1.7103221416473389,1.6090728044509888,0.5893847942352295,0.3003003001213074,1.0
-1.0175960063934326,0.6932642459869385,0.585613489151001,0.1321321278810501,1.0
1.796396017074585,0.6598623991012573,0.4611661732196808,0.024024024605751038,1.0
-1.6498923301696777,0.8688225746154785,0.4442562460899353,0.1601601541042328,0.0
1.4503066539764404,1.708423376083374,0.47515222430229187,0.6006006002426147,1.0
0.00940251350402832,1.1430822610855103,0.5778467059135437,0.6526526808738708,0.0
1.961209774017334,1.3827645778656006,0.44590163230895996,0.21621622145175934,1.0
0.14151215553283691,1.6008638143539429,0.6143516302108765,0.6046046018600464,0.0
1.3303837776184082,1.1285896301269531,0.3062375485897064,0.21621622145175934,1.0
1.1333856582641602,1.7174856662750244,0.34038108587265015,0.3443443477153778,1.0
-1.0458672046661377,1.045546054840088,0.3954656720161438,0.5325325131416321,0.0
0.7001452445983887,1.9564710855484009,0.6949546933174133,1.0650650262832642,1.0
-0.4957160949707031,0.5218607187271118,0.6542785167694092,0.12012012302875519,1.0
1.1431751251220703,0.957399845123291,0.6718222498893738,0.10010010004043579,1.0
-0.9464428424835205,0.9904311895370483,0.44977083802223206,0.03203203156590462,0.0
-1.4241409301757812,1.5529351234436035,0.4345596432685852,0.9769769906997681,0.0
-0.05579113960266113,0.665618360042572,0.3009274899959564,0.1521521508693695,0.0
0.9836604595184326,0.7827800512313843,0.47487157583236694,0.3003003001213074,1.0
0.04598569869995117,1.3911113739013672,0.47971659898757935,0.424424409866333,1.0
-0.6271967887878418,1.756049633026123,0.46160733699798584,0.11211211234331131,0.0
-0.32969069480895996,1.0256376266479492,0.6221544146537781,0.7087087035179138,1.0
1.5233161449432373,0.7888567447662354,0.566851794719696,0.0800800770521164,1.0
-1.0803542137145996,1.2984538078308105,0.5948222875595093,0.34034034609794617,1.0
-1.8735551834106445,1.0728429555892944,0.32421696186065674,0.2842842936515808,1.0
-1.002117395401001,1.74582839012146,0.3341880440711975,0.10410410165786743,0.0
0.9829490184783936,0.8041598796844482,0.6657998561859131,0.056056056171655655,1.0
1.4065418243408203,0.9266172647476196,0.5000507235527039,0.4164164066314697,1.0
-0.8621335029602051,0.546038031578064,0.35812312364578247,0.19619619846343994,1.0
1.7419259548187256,0.634002685546875,0.5453400611877441,0.0800800770521164,0.0
-1.1401913166046143,1.507290005683899,0.5109767913818359,0.3003003001213074,0.0
-0.9327621459960938,0.9975612163543701,0.4597543776035309,0.052052050828933716,0.0
-1.3086707592010498,1.4429875612258911,0.3205488920211792,0.6886886954307556,0.0
-1.6665318012237549,1.7575857639312744,0.545496940612793,0.29629629850387573,0.0
1.4408068656921387,1.4908705949783325,0.6785948276519775,0.11611611396074295,1.0
0.4898502826690674,1.5094081163406372,0.49332451820373535,0.7487487196922302,0.0
1.2653322219848633,0.886650800704956,0.6133685111999512,0.2722722589969635,1.0
0.2629883289337158,1.4001519680023193,0.4252753257751465,0.24424424767494202,0.0
-1.2358403205871582,1.0737149715423584,0.5132104158401489,0.12812812626361847,0.0
-0.8636696338653564,0.7233315706253052,0.6281442642211914,0.14414414763450623,0.0
0.058188438415527344,1.92495596408844,0.6419423818588257,1.3373373746871948,0.0
0.662714958190918,0.6186582446098328,0.586280107498169,0.044044043868780136,1.0
-1.4617698192596436,1.0821832418441772,0.49287503957748413,0.5845845937728882,0.0
-1.363537073135376,1.9054888486862183,0.4157721996307373,0.8648648858070374,0.0
1.4719011783599854,1.1524280309677124,0.44043949246406555,0.1921921968460083,1.0
1.4416906833648682,0.7464519143104553,0.40616220235824585,0.0800800770521164,0.0
0.2823314666748047,1.0632022619247437,0.4608304500579834,0.3243243098258972,1.0
1.2268221378326416,0.8195306062698364,0.3149605989456177,0.09209208935499191,0.0
-0.47100210189819336,1.4123437404632568,0.5352920889854431,0.5245245099067688,0.0
-1.137237787246704,0.5514394044876099,0.5293031334877014,0.0400400385260582,1.0
-1.5655946731567383,1.292236566543579,0.35948196053504944,0.4324324429035187,0.0
-0.7790951728820801,0.9689846038818359,0.32208728790283203,0.044044043868780136,0.0
1.689178228378296,0.7836073040962219,0.3376516103744507,0.22822822630405426,1.0
-1.4616074562072754,0.7463383674621582,0.5603625178337097,0.26826825737953186,0.0
1.4731764793395996,0.5127276182174683,0.35557591915130615,0.06406406313180923,1.0
0.4911017417907715,1.816232681274414,0.36573949456214905,0.16416417062282562,0.0
0.5845398902893066,0.7240259647369385,0.3223613500595093,0.20020020008087158,0.0
-1.0723741054534912,0.7670786380767822,0.3725922405719757,0.10010010004043579,0.0
-0.765345573425293,0.7093380093574524,0.6073545217514038,0.044044043868780136,0.0
1.1868481636047363,0.7496604919433594,0.6749569177627563,0.2642642557621002,1.0
-0.7521064281463623,0.9960317611694336,0.4716176986694336,0.6326326131820679,0.0
1.9339168071746826,0.6565661430358887,0.6699364185333252,0.10410410165786743,1.0
0.8314635753631592,0.5494003891944885,0.4622182846069336,0.1601601541042328,1.0
0.6739628314971924,0.9886540174484253,0.4918169379234314,0.14414414763450623,1.0
-1.924961805343628,1.9890505075454712,0.3845738470554352,0.3963963985443115,0.0
-0.49778127670288086,1.929408073425293,0.4956114590167999,1.0490490198135376,0.0
1.5272154808044434,0.8050875067710876,0.4477543234825134,0.2642642557621002,0.0
0.882516622543335,1.4086365699768066,0.6034348011016846,0.24424424767494202,1.0
0.15682482719421387,1.6669656038284302,0.6644870042800903,0.6886886954307556,1.0
-1.7690417766571045,0.6674449443817139,0.5849939584732056,0.08408408612012863,0.0
-0.7278704643249512,1.1343837976455688,0.6330540180206299,0.608608603477478,1.0
1.1605079174041748,1.314322829246521,0.41549167037010193,0.15615615248680115,1.0
1.9003596305847168,0.9439750909805298,0.46761226654052734,0.20820820331573486,1.0
1.0989511013031006,0.5486477613449097,0.3578958809375763,0.028028028085827827,1.0
0.5831165313720703,1.123936653137207,0.4763752818107605,0.08408408612012863,0.0
-1.8064661026000977,1.397159218788147,0.3680107593536377,0.1721721738576889,0.0
0.967249870300293,0.7952927947044373,0.5464666485786438,0.27627629041671753,1.0
-1.0864741802215576,0.7565470337867737,0.3726053237915039,0.09609609842300415,0.0
0.36055612564086914,0.8587091565132141,0.684810996055603,0.060060061514377594,1.0
-1.4490094184875488,1.8467555046081543,0.3959372639656067,0.34834834933280945,0.0
-1.6764569282531738,0.9353657960891724,0.4355608820915222,0.20020020008087158,1.0
-0.10389542579650879,0.8409594297409058,0.45548301935195923,0.08808808773756027,0.0
1.0743427276611328,0.8895853161811829,0.6777741312980652,0.044044043868780136,1.0
-0.8525166511535645,1.0982969999313354,0.5761116743087769,0.06406406313180923,1.0
-0.189009428024292,1.1064869165420532,0.3317868709564209,0.20820820331573486,1.0
1.452340841293335,0.7174922227859497,0.6090657711029053,0.0400400385260582,1.0
-0.002471923828125,1.7907569408416748,0.6131133437156677,0.544544517993927,1.0
0.925372838973999,0.6719820499420166,0.3513052761554718,0.048048049211502075,0.0
-1.0642480850219727,0.5895513296127319,0.6099893450737,0.21621622145175934,1.0
0.49095797538757324,1.0144445896148682,0.32878628373146057,0.4644644558429718,1.0
1.8136980533599854,1.029598593711853,0.5284155011177063,0.06806806474924088,1.0
1.423541784286499,0.6596490144729614,0.558165431022644,0.09609609842300415,1.0
-1.6490623950958252,0.5053316354751587,0.31862086057662964,0.048048049211502075,0.0
-0.39826512336730957,1.4428095817565918,0.48278769850730896,0.4724724590778351,0.0
1.459768533706665,0.5142421722412109,0.4420122504234314,0.0200200192630291,1.0
1.0371031761169434,1.4960209131240845,0.5754384994506836,0.19619619846343994,1.0
1.9161360263824463,1.8370537757873535,0.46270281076431274,0.6886886954307556,1.0
-1.570673942565918,0.5246546864509583,0.40017783641815186,0.0800800770521164,0.0
-1.277519941329956,0.7952045202255249,0.30940768122673035,0.0400400385260582,0.0
-1.8922467231750488,1.1439675092697144,0.3332931697368622,0.07607607543468475,0.0
1.9717953205108643,0.5547422170639038,0.34124162793159485,0.10010010004043579,0.0
-0.8269162178039551,1.6197845935821533,0.32722488045692444,0.6166166067123413,0.0
-0.6198403835296631,1.6717571020126343,0.48173987865448,0.14414414763450623,0.0
-1.7488174438476562,0.9168252944946289,0.5024710893630981,0.12812812626361847,0.0
1.0101730823516846,1.7822754383087158,0.49419888854026794,0.3123123049736023,1.0
1.5843701362609863,0.8301944136619568,0.5867345333099365,0.17617617547512054,1.0
1.3032422065734863,0.5164929628372192,0.5489364862442017,0.060060061514377594,1.0
1.3579521179199219,1.36154305934906,0.6896172165870667,0.5045045018196106,0.0
1.3894026279449463,0.7806451320648193,0.3705923557281494,0.10810811072587967,1.0
1.5119013786315918,1.6264328956604004,0.6092850565910339,0.18818819522857666,1.0
0.5397806167602539,1.9671094417572021,0.34582963585853577,0.24424424767494202,1.0
-1.0726213455200195,0.5751453042030334,0.658349871635437,0.12012012302875519,0.0
1.4748482704162598,1.0936492681503296,0.3629553020000458,0.25625625252723694,1.0
0.8389050960540771,0.5477461814880371,0.4783531427383423,0.20820820331573486,1.0
0.7981522083282471,1.8090182542800903,0.49254918098449707,1.0930930376052856,1.0
-1.623544692993164,1.9837297201156616,0.6900347471237183,0.36036035418510437,0.0
-0.3045330047607422,0.7607091665267944,0.3507555425167084,0.14014014601707458,1.0
-1.7434654235839844,1.3695917129516602,0.4488815665245056,0.10010010004043579,0.0
-0.463209867477417,0.8464990854263306,0.6809585094451904,0.364364355802536,0.0
-0.2563474178314209,1.5161182880401611,0.401735782623291,0.868868887424469,0.0
-0.4073364734649658,0.8886539936065674,0.5066084861755371,0.056056056171655655,1.0
-1.3648006916046143,0.703923225402832,0.37932106852531433,0.19619619846343994,0.0
-1.379990816116333,1.3637769222259521,0.32588285207748413,0.21621622145175934,0.0
0.04196286201477051,1.3102490901947021,0.5699238777160645,0.25625625252723694,1.0
-1.5234375,1.7008172273635864,0.6586843132972717,0.5085085034370422,0.0
-1.036247730255127,0.6052850484848022,0.5462914705276489,0.12812812626361847,1.0
1.9834222793579102,1.9334825277328491,0.6450315713882446,0.44844844937324524,1.0
1.6132750511169434,1.2083027362823486,0.5250421166419983,0.9529529809951782,1.0
-1.6250450611114502,0.703006386756897,0.4831353724002838,0.07207207381725311,0.0
-0.47450971603393555,1.7264927625656128,0.47604766488075256,0.5365365147590637,0.0
1.7281007766723633,1.8651783466339111,0.5142248272895813,0.3963963985443115,1.0
-0.05337023735046387,0.7307535409927368,0.6254347562789917,0.06406406313180923,0.0
-1.1050536632537842,1.1060571670532227,0.6249814033508301,0.16816817224025726,0.0
0.558255672454834,0.9545782804489136,0.3040003478527069,0.2922922968864441,1.0
-1.162071704864502,1.5652806758880615,0.45464712381362915,1.2372372150421143,0.0
1.5812888145446777,0.9081131219863892,0.569711446762085,0.14014014601707458,1.0
-1.6523900032043457,0.5527856945991516,0.5142552852630615,0.06406406313180923,1.0
1.8177640438079834,0.6860237121582031,0.4696328043937683,0.08408408612012863,1.0
